area_code,drug_type,level,episodes,dimension
40403,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,6,Age group
40403,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,2,Age group
40403,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,3,Age group
40403,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,2,Age group
40501,Alcohol,0-14,2,Age group
40501,Alcohol,15-24,24,Age group
40501,Alcohol,25-34,37,Age group
40501,Alcohol,35-44,28,Age group
40501,Alcohol,45-54,13,Age group
40501,Alcohol,55-64,8,Age group
40501,Alcohol,65+,10,Age group
40501,All drug-related,0-14,3,Age group
40501,All drug-related,15-24,63,Age group
40501,All drug-related,25-34,79,Age group
40501,All drug-related,35-44,53,Age group
40501,All drug-related,45-54,51,Age group
40501,All drug-related,55-64,23,Age group
40501,All drug-related,65+,23,Age group
40501,Anaesthetics,65+,1,Age group
40501,Analeptics and opioid receptor antagonists,35-44,1,Age group
40501,Androgens and anabolic congeners,25-34,1,Age group
40501,Cannabinoids,15-24,6,Age group
40501,Cannabinoids,25-34,2,Age group
40501,Cannabinoids,35-44,5,Age group
40501,Cannabinoids,45-54,10,Age group
40501,Cannabinoids,55-64,2,Age group
40501,Hallucinogens,25-34,2,Age group
40501,Inhalants,15-24,2,Age group
40501,Inhalants,45-54,1,Age group
40501,Multiple drug use,15-24,5,Age group
40501,Multiple drug use,25-34,8,Age group
40501,Multiple drug use,35-44,3,Age group
40501,Multiple drug use,45-54,1,Age group
40501,Multiple drug use,55-64,2,Age group
40501,Multiple drug use,65+,1,Age group
40501,Non-opioid analgesic and antirheumatic,15-24,3,Age group
40501,Non-opioid analgesic and antirheumatic,25-34,7,Age group
40501,Non-opioid analgesic and antirheumatic,35-44,3,Age group
40501,Non-opioid analgesic and antirheumatic,45-54,3,Age group
40501,Opioid,15-24,6,Age group
40501,Opioid,25-34,8,Age group
40501,Opioid,35-44,1,Age group
40501,Opioid,45-54,2,Age group
40501,Opioid,55-64,2,Age group
40501,Opioid,65+,2,Age group
40501,Other,15-24,2,Age group
40501,Other,35-44,1,Age group
40501,Other,45-54,1,Age group
40501,Psychostimulants,15-24,9,Age group
40501,Psychostimulants,25-34,7,Age group
40501,Psychostimulants,35-44,5,Age group
40501,Psychostimulants,45-54,13,Age group
40501,Psychostimulants,55-64,5,Age group
40501,Psychostimulants,65+,7,Age group
40501,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,4,Age group
40501,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,3,Age group
40501,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,2,Age group
40501,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,3,Age group
40501,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,3,Age group
40501,"Sedative-hypnotics, antiepileptics and antiparkinson",0-14,1,Age group
40501,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,2,Age group
40501,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,4,Age group
40501,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,4,Age group
40501,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,4,Age group
40501,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,1,Age group
40501,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,2,Age group
40502,Alcohol,0-14,2,Age group
40502,Alcohol,15-24,39,Age group
40502,Alcohol,25-34,73,Age group
40502,Alcohol,35-44,51,Age group
40502,Alcohol,45-54,36,Age group
40502,Alcohol,55-64,31,Age group
40502,Alcohol,65+,11,Age group
40502,All drug-related,0-14,7,Age group
40502,All drug-related,15-24,99,Age group
40502,All drug-related,25-34,151,Age group
40502,All drug-related,35-44,101,Age group
40502,All drug-related,45-54,77,Age group
40502,All drug-related,55-64,51,Age group
40502,All drug-related,65+,32,Age group
40502,Anaesthetics,15-24,1,Age group
40502,Androgens and anabolic congeners,35-44,1,Age group
40502,Cannabinoids,15-24,10,Age group
40502,Cannabinoids,25-34,11,Age group
40502,Cannabinoids,35-44,8,Age group
40502,Cannabinoids,45-54,5,Age group
40502,Cannabinoids,55-64,5,Age group
40502,Cannabinoids,65+,2,Age group
40502,Hallucinogens,0-14,1,Age group
40502,Hallucinogens,15-24,4,Age group
40502,Hallucinogens,25-34,2,Age group
40502,Hallucinogens,35-44,2,Age group
40502,Inhalants,15-24,1,Age group
40502,Inhalants,25-34,2,Age group
40502,Inhalants,45-54,1,Age group
40502,Multiple drug use,15-24,8,Age group
40502,Multiple drug use,25-34,10,Age group
40502,Multiple drug use,35-44,3,Age group
40502,Multiple drug use,45-54,4,Age group
40502,Multiple drug use,55-64,3,Age group
40502,Multiple drug use,65+,4,Age group
40502,Non-opioid analgesic and antirheumatic,15-24,3,Age group
40502,Non-opioid analgesic and antirheumatic,25-34,1,Age group
40502,Non-opioid analgesic and antirheumatic,35-44,2,Age group
40502,Non-opioid analgesic and antirheumatic,45-54,5,Age group
40502,Non-opioid analgesic and antirheumatic,55-64,2,Age group
40502,Non-opioid analgesic and antirheumatic,65+,1,Age group
40502,Opioid,0-14,1,Age group
40502,Opioid,15-24,8,Age group
40502,Opioid,25-34,7,Age group
40502,Opioid,35-44,4,Age group
40502,Opioid,45-54,6,Age group
40502,Opioid,55-64,5,Age group
40502,Opioid,65+,6,Age group
40502,Other,15-24,1,Age group
40502,Other,25-34,1,Age group
40502,Other,45-54,1,Age group
40502,Other,65+,1,Age group
40502,Psychostimulants,0-14,1,Age group
40502,Psychostimulants,15-24,15,Age group
40502,Psychostimulants,25-34,20,Age group
40502,Psychostimulants,35-44,18,Age group
40502,Psychostimulants,45-54,11,Age group
40502,Psychostimulants,55-64,1,Age group
40502,Psychostimulants,65+,3,Age group
40502,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",0-14,2,Age group
40502,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,1,Age group
40502,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,6,Age group
40502,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,6,Age group
40502,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,3,Age group
40502,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,2,Age group
40502,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,1,Age group
40502,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,8,Age group
40502,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,18,Age group
40502,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,6,Age group
40502,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,5,Age group
40502,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,2,Age group
40502,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,3,Age group
40503,Alcohol,0-14,1,Age group
40503,Alcohol,15-24,47,Age group
40503,Alcohol,25-34,74,Age group
40503,Alcohol,35-44,56,Age group
40503,Alcohol,45-54,41,Age group
40503,Alcohol,55-64,13,Age group
40503,Alcohol,65+,17,Age group
40503,All drug-related,0-14,4,Age group
40503,All drug-related,15-24,86,Age group
40503,All drug-related,25-34,134,Age group
40503,All drug-related,35-44,115,Age group
40503,All drug-related,45-54,90,Age group
40503,All drug-related,55-64,35,Age group
40503,All drug-related,65+,36,Age group
40503,Anaesthetics,25-34,1,Age group
40503,Anaesthetics,45-54,2,Age group
40503,Analeptics and opioid receptor antagonists,35-44,2,Age group
40503,Cannabinoids,15-24,5,Age group
40503,Cannabinoids,25-34,14,Age group
40503,Cannabinoids,35-44,8,Age group
40503,Cannabinoids,45-54,11,Age group
40503,Cannabinoids,55-64,6,Age group
40503,Cannabinoids,65+,1,Age group
40503,Hallucinogens,25-34,1,Age group
40503,Hallucinogens,35-44,1,Age group
40503,Hallucinogens,45-54,1,Age group
40503,Hallucinogens,55-64,1,Age group
40503,Inhalants,25-34,1,Age group
40503,Multiple drug use,15-24,8,Age group
40503,Multiple drug use,25-34,7,Age group
40503,Multiple drug use,35-44,10,Age group
40503,Multiple drug use,45-54,8,Age group
40503,Multiple drug use,55-64,4,Age group
40503,Multiple drug use,65+,2,Age group
40503,Non-opioid analgesic and antirheumatic,0-14,1,Age group
40503,Non-opioid analgesic and antirheumatic,25-34,3,Age group
40503,Non-opioid analgesic and antirheumatic,35-44,2,Age group
40503,Non-opioid analgesic and antirheumatic,45-54,1,Age group
40503,Non-opioid analgesic and antirheumatic,55-64,1,Age group
40503,Non-opioid analgesic and antirheumatic,65+,3,Age group
40503,Opioid,0-14,2,Age group
40503,Opioid,15-24,4,Age group
40503,Opioid,25-34,6,Age group
40503,Opioid,35-44,11,Age group
40503,Opioid,45-54,6,Age group
40503,Opioid,55-64,1,Age group
40503,Opioid,65+,4,Age group
40503,Other,15-24,2,Age group
40503,Other,25-34,3,Age group
40503,Other,45-54,1,Age group
40503,Psychostimulants,15-24,11,Age group
40503,Psychostimulants,25-34,14,Age group
40503,Psychostimulants,35-44,17,Age group
40503,Psychostimulants,45-54,9,Age group
40503,Psychostimulants,55-64,4,Age group
40503,Psychostimulants,65+,6,Age group
40503,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,5,Age group
40503,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,6,Age group
40503,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,5,Age group
40503,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,3,Age group
40503,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,2,Age group
40503,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,1,Age group
40503,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,3,Age group
40503,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,4,Age group
40503,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,3,Age group
40503,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,7,Age group
40503,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,3,Age group
40503,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,2,Age group
40503,Steroids or hormones,15-24,1,Age group
40504,Alcohol,0-14,3,Age group
40504,Alcohol,15-24,61,Age group
40504,Alcohol,25-34,70,Age group
40504,Alcohol,35-44,55,Age group
40504,Alcohol,45-54,45,Age group
40504,Alcohol,55-64,30,Age group
40504,Alcohol,65+,21,Age group
40504,All drug-related,0-14,5,Age group
40504,All drug-related,15-24,130,Age group
40504,All drug-related,25-34,173,Age group
40504,All drug-related,35-44,142,Age group
40504,All drug-related,45-54,96,Age group
40504,All drug-related,55-64,59,Age group
40504,All drug-related,65+,44,Age group
40504,Anaesthetics,25-34,2,Age group
40504,Anaesthetics,65+,1,Age group
40504,Androgens and anabolic congeners,25-34,1,Age group
40504,Androgens and anabolic congeners,55-64,1,Age group
40504,Cannabinoids,15-24,10,Age group
40504,Cannabinoids,25-34,9,Age group
40504,Cannabinoids,35-44,16,Age group
40504,Cannabinoids,45-54,5,Age group
40504,Cannabinoids,55-64,7,Age group
40504,Cannabinoids,65+,1,Age group
40504,Hallucinogens,25-34,2,Age group
40504,Hallucinogens,45-54,1,Age group
40504,Hallucinogens,55-64,1,Age group
40504,Inhalants,35-44,1,Age group
40504,Inhalants,55-64,1,Age group
40504,Inhalants,65+,1,Age group
40504,Multiple drug use,15-24,8,Age group
40504,Multiple drug use,25-34,13,Age group
40504,Multiple drug use,35-44,8,Age group
40504,Multiple drug use,45-54,6,Age group
40504,Multiple drug use,65+,2,Age group
40504,Non-opioid analgesic and antirheumatic,15-24,9,Age group
40504,Non-opioid analgesic and antirheumatic,25-34,8,Age group
40504,Non-opioid analgesic and antirheumatic,35-44,7,Age group
40504,Non-opioid analgesic and antirheumatic,55-64,2,Age group
40504,Non-opioid analgesic and antirheumatic,65+,2,Age group
40504,Opioid,15-24,9,Age group
40504,Opioid,25-34,18,Age group
40504,Opioid,35-44,11,Age group
40504,Opioid,45-54,4,Age group
40504,Opioid,55-64,3,Age group
40504,Opioid,65+,5,Age group
40504,Other,15-24,2,Age group
40504,Other,25-34,2,Age group
40504,Other,35-44,2,Age group
40504,Other,45-54,1,Age group
40504,Other,55-64,1,Age group
40504,Other,65+,1,Age group
40504,Psychostimulants,0-14,2,Age group
40504,Psychostimulants,15-24,14,Age group
40504,Psychostimulants,25-34,28,Age group
40504,Psychostimulants,35-44,27,Age group
40504,Psychostimulants,45-54,19,Age group
40504,Psychostimulants,55-64,10,Age group
40504,Psychostimulants,65+,7,Age group
40504,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,5,Age group
40504,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,9,Age group
40504,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,5,Age group
40504,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,5,Age group
40504,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,1,Age group
40504,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,12,Age group
40504,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,10,Age group
40504,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,10,Age group
40504,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,10,Age group
40504,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,2,Age group
40504,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,3,Age group
40504,Steroids or hormones,25-34,1,Age group
40601,Alcohol,0-14,1,Age group
40601,Alcohol,15-24,24,Age group
40601,Alcohol,25-34,21,Age group
40601,Alcohol,35-44,13,Age group
40601,Alcohol,45-54,18,Age group
40601,Alcohol,55-64,8,Age group
40601,Alcohol,65+,2,Age group
40601,All drug-related,0-14,2,Age group
40601,All drug-related,15-24,38,Age group
40601,All drug-related,25-34,53,Age group
40601,All drug-related,35-44,31,Age group
40601,All drug-related,45-54,27,Age group
40601,All drug-related,55-64,23,Age group
40601,All drug-related,65+,8,Age group
40601,Cannabinoids,15-24,4,Age group
40601,Cannabinoids,25-34,4,Age group
40601,Cannabinoids,35-44,5,Age group
40601,Cannabinoids,45-54,2,Age group
40601,Cannabinoids,55-64,3,Age group
40601,Cannabinoids,65+,2,Age group
40601,Hallucinogens,15-24,1,Age group
40601,Hallucinogens,35-44,1,Age group
40601,Multiple drug use,15-24,2,Age group
40601,Multiple drug use,25-34,5,Age group
40601,Multiple drug use,35-44,1,Age group
40601,Multiple drug use,45-54,1,Age group
40601,Multiple drug use,55-64,2,Age group
40601,Non-opioid analgesic and antirheumatic,25-34,3,Age group
40601,Non-opioid analgesic and antirheumatic,35-44,2,Age group
40601,Non-opioid analgesic and antirheumatic,45-54,1,Age group
40601,Non-opioid analgesic and antirheumatic,55-64,1,Age group
40601,Opioid,25-34,4,Age group
40601,Opioid,55-64,2,Age group
40601,Opioid,65+,1,Age group
40601,Psychostimulants,0-14,1,Age group
40601,Psychostimulants,15-24,5,Age group
40601,Psychostimulants,25-34,10,Age group
40601,Psychostimulants,35-44,4,Age group
40601,Psychostimulants,45-54,3,Age group
40601,Psychostimulants,55-64,3,Age group
40601,Psychostimulants,65+,2,Age group
40601,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,1,Age group
40601,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,6,Age group
40601,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,3,Age group
40601,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,1,Age group
40601,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,1,Age group
40601,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,1,Age group
40601,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,2,Age group
40601,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,2,Age group
40601,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,3,Age group
40602,Alcohol,0-14,1,Age group
40602,Alcohol,15-24,47,Age group
40602,Alcohol,25-34,60,Age group
40602,Alcohol,35-44,41,Age group
40602,Alcohol,45-54,47,Age group
40602,Alcohol,55-64,16,Age group
40602,Alcohol,65+,20,Age group
40602,All drug-related,0-14,2,Age group
40602,All drug-related,15-24,104,Age group
40602,All drug-related,25-34,130,Age group
40602,All drug-related,35-44,106,Age group
40602,All drug-related,45-54,89,Age group
40602,All drug-related,55-64,31,Age group
40602,All drug-related,65+,35,Age group
40602,Anaesthetics,65+,1,Age group
40602,Analeptics and opioid receptor antagonists,45-54,1,Age group
40602,Cannabinoids,15-24,8,Age group
40602,Cannabinoids,25-34,11,Age group
40602,Cannabinoids,35-44,11,Age group
40602,Cannabinoids,45-54,9,Age group
40602,Cannabinoids,55-64,2,Age group
40602,Cannabinoids,65+,2,Age group
40602,Hallucinogens,25-34,3,Age group
40602,Hallucinogens,35-44,1,Age group
40602,Inhalants,55-64,1,Age group
40602,Multiple drug use,15-24,9,Age group
40602,Multiple drug use,25-34,11,Age group
40602,Multiple drug use,35-44,12,Age group
40602,Multiple drug use,45-54,5,Age group
40602,Multiple drug use,55-64,3,Age group
40602,Multiple drug use,65+,2,Age group
40602,Non-opioid analgesic and antirheumatic,15-24,2,Age group
40602,Non-opioid analgesic and antirheumatic,25-34,1,Age group
40602,Non-opioid analgesic and antirheumatic,35-44,5,Age group
40602,Non-opioid analgesic and antirheumatic,45-54,1,Age group
40602,Non-opioid analgesic and antirheumatic,55-64,2,Age group
40602,Non-opioid analgesic and antirheumatic,65+,2,Age group
40602,Opioid,15-24,9,Age group
40602,Opioid,25-34,14,Age group
40602,Opioid,35-44,13,Age group
40602,Opioid,45-54,3,Age group
40602,Opioid,55-64,2,Age group
40602,Opioid,65+,2,Age group
40602,Other,15-24,1,Age group
40602,Other,35-44,1,Age group
40602,Other,45-54,1,Age group
40602,Psychostimulants,15-24,17,Age group
40602,Psychostimulants,25-34,16,Age group
40602,Psychostimulants,35-44,12,Age group
40602,Psychostimulants,45-54,14,Age group
40602,Psychostimulants,55-64,5,Age group
40602,Psychostimulants,65+,4,Age group
40602,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,3,Age group
40602,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,8,Age group
40602,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,5,Age group
40602,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,2,Age group
40602,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,1,Age group
40602,"Sedative-hypnotics, antiepileptics and antiparkinson",0-14,1,Age group
40602,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,8,Age group
40602,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,6,Age group
40602,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,5,Age group
40602,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,6,Age group
40602,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,1,Age group
40701,Alcohol,0-14,4,Age group
40701,Alcohol,15-24,39,Age group
40701,Alcohol,25-34,59,Age group
40701,Alcohol,35-44,51,Age group
40701,Alcohol,45-54,33,Age group
40701,Alcohol,55-64,20,Age group
40701,Alcohol,65+,10,Age group
40701,All drug-related,0-14,8,Age group
40701,All drug-related,15-24,95,Age group
40701,All drug-related,25-34,119,Age group
40701,All drug-related,35-44,103,Age group
40701,All drug-related,45-54,78,Age group
40701,All drug-related,55-64,40,Age group
40701,All drug-related,65+,31,Age group
40701,Anaesthetics,15-24,2,Age group
40701,Anaesthetics,35-44,3,Age group
40701,Anaesthetics,45-54,2,Age group
40701,Analeptics and opioid receptor antagonists,25-34,1,Age group
40701,Cannabinoids,15-24,9,Age group
40701,Cannabinoids,25-34,4,Age group
40701,Cannabinoids,35-44,8,Age group
40701,Cannabinoids,45-54,2,Age group
40701,Cannabinoids,55-64,3,Age group
40701,Cannabinoids,65+,4,Age group
40701,Hallucinogens,15-24,3,Age group
40701,Hallucinogens,25-34,1,Age group
40701,Hallucinogens,35-44,3,Age group
40701,Hallucinogens,45-54,1,Age group
40701,Hallucinogens,65+,1,Age group
40701,Inhalants,15-24,2,Age group
40701,Inhalants,25-34,3,Age group
40701,Inhalants,35-44,1,Age group
40701,Multiple drug use,0-14,1,Age group
40701,Multiple drug use,15-24,6,Age group
40701,Multiple drug use,25-34,9,Age group
40701,Multiple drug use,35-44,5,Age group
40701,Multiple drug use,45-54,7,Age group
40701,Multiple drug use,55-64,1,Age group
40701,Multiple drug use,65+,1,Age group
40701,Non-opioid analgesic and antirheumatic,0-14,2,Age group
40701,Non-opioid analgesic and antirheumatic,15-24,3,Age group
40701,Non-opioid analgesic and antirheumatic,25-34,1,Age group
40701,Non-opioid analgesic and antirheumatic,35-44,2,Age group
40701,Non-opioid analgesic and antirheumatic,45-54,2,Age group
40701,Non-opioid analgesic and antirheumatic,65+,1,Age group
40701,Opioid,15-24,8,Age group
40701,Opioid,25-34,9,Age group
40701,Opioid,35-44,4,Age group
40701,Opioid,45-54,7,Age group
40701,Opioid,55-64,4,Age group
40701,Opioid,65+,3,Age group
40701,Other,15-24,2,Age group
40701,Other,25-34,1,Age group
40701,Other,35-44,1,Age group
40701,Other,45-54,1,Age group
40701,Other,55-64,2,Age group
40701,Psychostimulants,15-24,16,Age group
40701,Psychostimulants,25-34,17,Age group
40701,Psychostimulants,35-44,16,Age group
40701,Psychostimulants,45-54,13,Age group
40701,Psychostimulants,55-64,5,Age group
40701,Psychostimulants,65+,5,Age group
40701,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,5,Age group
40701,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,5,Age group
40701,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,5,Age group
40701,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,2,Age group
40701,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,1,Age group
40701,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,3,Age group
40701,"Sedative-hypnotics, antiepileptics and antiparkinson",0-14,1,Age group
40701,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,9,Age group
40701,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,4,Age group
40701,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,8,Age group
40701,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,4,Age group
40701,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,2,Age group
40701,Steroids or hormones,65+,1,Age group
40702,Alcohol,0-14,1,Age group
40702,Alcohol,15-24,33,Age group
40702,Alcohol,25-34,39,Age group
40702,Alcohol,35-44,34,Age group
40702,Alcohol,45-54,14,Age group
40702,Alcohol,55-64,9,Age group
40702,Alcohol,65+,9,Age group
40702,All drug-related,0-14,3,Age group
40702,All drug-related,15-24,65,Age group
40702,All drug-related,25-34,79,Age group
40702,All drug-related,35-44,73,Age group
40702,All drug-related,45-54,39,Age group
40702,All drug-related,55-64,23,Age group
40702,All drug-related,65+,23,Age group
40702,Anaesthetics,15-24,1,Age group
40702,Anaesthetics,25-34,1,Age group
40702,Anaesthetics,45-54,1,Age group
40702,Anaesthetics,55-64,1,Age group
40702,Analeptics and opioid receptor antagonists,25-34,1,Age group
40702,Analeptics and opioid receptor antagonists,45-54,1,Age group
40702,Cannabinoids,0-14,1,Age group
40702,Cannabinoids,15-24,4,Age group
40702,Cannabinoids,25-34,6,Age group
40702,Cannabinoids,35-44,3,Age group
40702,Cannabinoids,45-54,3,Age group
40702,Cannabinoids,55-64,1,Age group
40702,Cannabinoids,65+,2,Age group
40702,Hallucinogens,15-24,1,Age group
40702,Hallucinogens,35-44,1,Age group
40702,Hallucinogens,55-64,2,Age group
40702,Inhalants,25-34,2,Age group
40702,Multiple drug use,15-24,4,Age group
40702,Multiple drug use,25-34,4,Age group
40702,Multiple drug use,35-44,7,Age group
40702,Multiple drug use,45-54,2,Age group
40702,Multiple drug use,55-64,3,Age group
40702,Multiple drug use,65+,3,Age group
40702,Non-opioid analgesic and antirheumatic,25-34,3,Age group
40702,Non-opioid analgesic and antirheumatic,45-54,1,Age group
40702,Opioid,0-14,1,Age group
40702,Opioid,15-24,5,Age group
40702,Opioid,25-34,8,Age group
40702,Opioid,35-44,8,Age group
40702,Opioid,45-54,6,Age group
40702,Opioid,55-64,2,Age group
40702,Opioid,65+,4,Age group
40702,Other,35-44,1,Age group
40702,Psychostimulants,15-24,9,Age group
40702,Psychostimulants,25-34,13,Age group
40702,Psychostimulants,35-44,15,Age group
40702,Psychostimulants,45-54,7,Age group
40702,Psychostimulants,55-64,5,Age group
40702,Psychostimulants,65+,1,Age group
40702,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
40702,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
40702,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,2,Age group
40702,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,2,Age group
40702,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,8,Age group
40702,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
40702,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,3,Age group
40702,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,2,Age group
40702,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,2,Age group
40703,Alcohol,15-24,62,Age group
40703,Alcohol,25-34,72,Age group
40703,Alcohol,35-44,59,Age group
40703,Alcohol,45-54,46,Age group
40703,Alcohol,55-64,22,Age group
40703,Alcohol,65+,28,Age group
40703,All drug-related,0-14,6,Age group
40703,All drug-related,15-24,131,Age group
40703,All drug-related,25-34,162,Age group
40703,All drug-related,35-44,124,Age group
40703,All drug-related,45-54,86,Age group
40703,All drug-related,55-64,40,Age group
40703,All drug-related,65+,45,Age group
40703,Anaesthetics,15-24,1,Age group
40703,Anaesthetics,25-34,1,Age group
40703,Anaesthetics,35-44,3,Age group
40703,Anaesthetics,65+,1,Age group
40703,Analeptics and opioid receptor antagonists,25-34,1,Age group
40703,Analeptics and opioid receptor antagonists,35-44,2,Age group
40703,Analeptics and opioid receptor antagonists,65+,1,Age group
40703,Androgens and anabolic congeners,15-24,1,Age group
40703,Cannabinoids,15-24,11,Age group
40703,Cannabinoids,25-34,14,Age group
40703,Cannabinoids,35-44,3,Age group
40703,Cannabinoids,45-54,4,Age group
40703,Cannabinoids,55-64,2,Age group
40703,Cannabinoids,65+,1,Age group
40703,Hallucinogens,15-24,2,Age group
40703,Hallucinogens,25-34,2,Age group
40703,Hallucinogens,35-44,1,Age group
40703,Hallucinogens,45-54,1,Age group
40703,Inhalants,15-24,1,Age group
40703,Inhalants,25-34,4,Age group
40703,Inhalants,45-54,1,Age group
40703,Multiple drug use,0-14,1,Age group
40703,Multiple drug use,15-24,9,Age group
40703,Multiple drug use,25-34,14,Age group
40703,Multiple drug use,35-44,10,Age group
40703,Multiple drug use,45-54,7,Age group
40703,Multiple drug use,55-64,3,Age group
40703,Multiple drug use,65+,2,Age group
40703,Non-opioid analgesic and antirheumatic,15-24,5,Age group
40703,Non-opioid analgesic and antirheumatic,25-34,4,Age group
40703,Non-opioid analgesic and antirheumatic,35-44,6,Age group
40703,Non-opioid analgesic and antirheumatic,45-54,3,Age group
40703,Non-opioid analgesic and antirheumatic,65+,2,Age group
40703,Opioid,0-14,1,Age group
40703,Opioid,15-24,11,Age group
40703,Opioid,25-34,10,Age group
40703,Opioid,35-44,10,Age group
40703,Opioid,45-54,8,Age group
40703,Opioid,55-64,1,Age group
40703,Opioid,65+,3,Age group
40703,Other,25-34,2,Age group
40703,Other,45-54,1,Age group
40703,Psychostimulants,0-14,2,Age group
40703,Psychostimulants,15-24,15,Age group
